实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
Isle Innovation Inc,组织,US-IRAN,制裁,,pa,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54418,us_ofac_sdn,2026-06-19
LELIA,船只,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51813,us_ofac_sdn,2026-06-19
Safaa Adnan Jabbar Suwaed,个人,US-TERR,制裁,,iq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57431,us_ofac_sdn,2026-06-19
ATIC ENERGY FZE,组织,US-TERR,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57577,us_ofac_sdn,2026-06-19
D'S SUPERMARKET COMPANY LTD.,组织,US-NARCO,制裁,别名: D'S SUPERSTORE,bz,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15113,us_ofac_sdn,2026-06-19
"SABOR TAPATIO, S. DE R.L. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55027,us_ofac_sdn,2026-06-19
Mahmoud Abdulilah Al-Dj,个人,US-SYR-REL,制裁,别名: Mahmud Abdulilah Dajj; Mahmoud Abdul-ilah Al-Daj; Mahmoud al-Dj,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48303,us_ofac_sdn,2026-06-19
Antonio MARCELO BARRAGAN,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=19141,us_ofac_sdn,2026-06-19
PLAYA MAR S.A. DE C.V.,组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9971,us_ofac_sdn,2026-06-19
Vostok Trading Limited Liability Company,组织,US-NK,制裁,别名: ООО Восток Трейдинг; LLC Vostok Trading; Vostok Trading LLC,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52119,us_ofac_sdn,2026-06-19
CARL,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51723,us_ofac_sdn,2026-06-19
Bank Sepah International PLC,组织,US-IRAN,制裁,,gb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25440,us_ofac_sdn,2026-06-19
Donata KELMENDI,个人,US-NARCO,制裁,,xk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17312,us_ofac_sdn,2026-06-19
Orbit Petrochemicals Trading LLC,组织,US-TERR,制裁,别名: Orbit Petrochemicals LLC; Orbit Petrochemicals,om,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32897,us_ofac_sdn,2026-06-19
Dejian Han,个人,US-NON-PROLIF,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49746,us_ofac_sdn,2026-06-19
"COMBUSTIBLES EVOLUTIVOS Y ALTERNATIVOS DOS OCEANOS, S.A. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49793,us_ofac_sdn,2026-06-19
Su Man Hwang,个人,US-NK,制裁,别名: Kyong Nam Hwang,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18552,us_ofac_sdn,2026-06-19
PARDIS INVESTMENT COMPANY,组织,US-IRAN,制裁,别名: SHERKAT-E SARMAYEGOZARI-E PARDIS,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16018,us_ofac_sdn,2026-06-19
MIRAGE,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=53907,us_ofac_sdn,2026-06-19
Longevity Shipping Limited,组织,US-IRAN,制裁,,mh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56836,us_ofac_sdn,2026-06-19
Asia Sun Group,组织,US-BURMA,制裁,别名: Asia Sun Group Company Limited,mm,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41316,us_ofac_sdn,2026-06-19
Igor Anatolyevich Knyazev,个人,US-CYB,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54564,us_ofac_sdn,2026-06-19
ناصر راشدی,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40600,us_ofac_sdn,2026-06-19
CORPORACION CIMEX S.A.,组织,US-CUBA,制裁,"别名: CIMEX CUBA; CIMEX; COMERCIO INTERIOR, MERCADO EXTERIOR",cu,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8125,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY MODERN MARINE ARCTIC TRANSPORT SPG,组织,US-RUSHAR,制裁,别名: OOO Smart LNG; OOO Smart SPG,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47845,us_ofac_sdn,2026-06-19
KOHAS AG,组织,US-NON-PROLIF,制裁,,ch,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9618,us_ofac_sdn,2026-06-19
Joint Stock Company Locko Bank,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44267,us_ofac_sdn,2026-06-19
Kamla Kanayalal KASAT,个人,US-IRAN,制裁,,in,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55914,us_ofac_sdn,2026-06-19
FU YUAN YU 7872,船只,US-GLOMAG,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=33742,us_ofac_sdn,2026-06-19
"QINSHENG PHARMACEUTICAL TECHNOLOGY CO., LTD.",组织,US-NARCO,制裁,"别名: Shanghai Qinsheng Pharmaceutical Technology Co., Ltd.; SHANGHAI QINSHENG PHARMACEUTICAL SCIENCE AND TECHNOLOGY CO., LTD.; Shanghai Qinsheng Pharmaceutical Science & Technology Co., Ltd.",cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26325,us_ofac_sdn,2026-06-19
Saul FLORES TINAJERO,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21027,us_ofac_sdn,2026-06-19
Zuhair Subhi Nahla,个人,US-TERR,制裁,别名: Zuhayr Subi Nahlah; Zouher Nahli,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44618,us_ofac_sdn,2026-06-19
JOINT STOCK COMPANY KAZAN HELICOPTERS,组织,US-RUSHAR,制裁,别名: Kazanski Vertoletny Zavod AO; Kazan Helicopters; AO Kazanskii Vertoletnyi Zavod,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35877,us_ofac_sdn,2026-06-19
Sergei Valentinovich Petrov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40917,us_ofac_sdn,2026-06-19
Bank Saint-Petersburg Public Joint Stock Company,组织,US-RUSHAR,制裁,别名: Bank Saint-Petersburg PJSC; Bank Saint Petersburg,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40924,us_ofac_sdn,2026-06-19
Abdulvahap KOCAK,个人,US-IRAN,制裁,别名: Abdulvahap Kochak; Abdul Wahab Kocak; Abdulvahhab Kocak,tr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46881,us_ofac_sdn,2026-06-19
ICL Electronics Limited Liability Company,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47677,us_ofac_sdn,2026-06-19
PAYA PARTOV CO.,组织,US-NON-PROLIF,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12948,us_ofac_sdn,2026-06-19
SHREYA LIFE SCIENCES PRIVATE LIMITED,组织,US-RUSHAR,制裁,,in,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51297,us_ofac_sdn,2026-06-19
YANTAI IRAY TECHNOLOGY CO LTD,组织,US-RUSHAR,制裁,别名: 烟台艾睿光电科技有限公司; IRay Technology Co Ltd; Yantai Airui Optoelectronic Technology Co Ltd,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48808,us_ofac_sdn,2026-06-19
WINDROSE TACTICAL SOLUTIONS S.R.L.S.,组织,US-NARCO,制裁,,it,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56371,us_ofac_sdn,2026-06-19
Su Il Kim,个人,US-NK,制裁,,vn; kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26944,us_ofac_sdn,2026-06-19
Vali Gholizadeh,个人,US-IRAN,制裁,别名: Mohammad Hosein Sa'idi; Vali Qolizadeh,ir; iq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28685,us_ofac_sdn,2026-06-19
EP-IAB,Airplane,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25501,us_ofac_sdn,2026-06-19
HARDBERRY LIMITED LIABILITY COMPANY,组织,US-RUSHAR,制裁,别名: Khardberri Rusfaktor; Hardberry RusFactor LLC,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48491,us_ofac_sdn,2026-06-19
VIC DEL INC. (OFF SHORE),组织,US-NARCO,制裁,,pa,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23904,us_ofac_sdn,2026-06-19
Tony Ajaka,个人,US-NON-PROLIF,制裁,别名: Antoine Ajaka,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24753,us_ofac_sdn,2026-06-19
LLC MOT,组织,US-BRUS,制裁,别名: OOO MOT,by,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50227,us_ofac_sdn,2026-06-19
AGROESPINAL S.A.,组织,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11482,us_ofac_sdn,2026-06-19
Kish International Bank,组织,US-IRAN,制裁,别名: Kish International Bank Offshore Company PJS,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17157,us_ofac_sdn,2026-06-19
"URBANIZACION, INMOBILIARIA Y CONSTRUCCION DE OBRAS, S.A. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40767,us_ofac_sdn,2026-06-19
Roberto PEREZ VERDUZCO,个人,US-NARCO,制裁,别名: Roberto PEREZ VERDUGO,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10620,us_ofac_sdn,2026-06-19
RAZAVI ECONOMIC ORGANIZATION,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=30848,us_ofac_sdn,2026-06-19
Proistok OOO,组织,US-RUSHAR,制裁,别名: ProiStock,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=42007,us_ofac_sdn,2026-06-19
ZOMOROUD,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25291,us_ofac_sdn,2026-06-19
Aldemar VILLOTA SEGURA,个人,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=13350,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY NEFTGAZISSLEDOVANIYE,组织,US-RUSHAR,制裁,别名: Limited Liability Company NGI,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51989,us_ofac_sdn,2026-06-19
Atlas,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51758,us_ofac_sdn,2026-06-19
IRAN HORMUZ 12,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25283,us_ofac_sdn,2026-06-19
G&G INTERNACIONAL S.A.S.,组织,US-NARCO,制裁,别名: G Y G INTERNACIONAL S.A.S.; SEBASTIANO,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15709,us_ofac_sdn,2026-06-19
ASAN SHIPPING ENTERPRISE LIMITED,组织,US-IRAN,制裁,,mt,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15136,us_ofac_sdn,2026-06-19
Myanmar Economic Corporation Limited,组织,US-BURMA,制裁,别名: Myanmar Economic Corporation,mm,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=31516,us_ofac_sdn,2026-06-19
Rahmatullah MOHAMMAD AFZAL,个人,US-NARCO,制裁,,af,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12594,us_ofac_sdn,2026-06-19
Sergey Skvortsov,个人,US-RUSHAR,制裁,别名: Nikolaevich Sergei Skvortsov,se,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46811,us_ofac_sdn,2026-06-19
Elena Oduliovna Sierra,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37851,us_ofac_sdn,2026-06-19
Moustafa ABBES,个人,US-TERR,制裁,,it,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8208,us_ofac_sdn,2026-06-19
LIBERATION TIGERS OF TAMIL EELAM,组织,US-TERR,制裁,别名: ELLALAN FORCE; TAMIL TIGERS; LTTE,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=4703,us_ofac_sdn,2026-06-19
Soniya SHRESTHA,个人,US-IRAN,制裁,,in,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55670,us_ofac_sdn,2026-06-19
Kaveh Pars Mining Industries Development Company,组织,US-IRAN,制裁,别名: Sherkate Sanaye Madaniye Kaveh Pars; Ghostareshe Sanayie Madani Kaweh Pars; Kaveh-pars Mining Industries Development Company,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=30373,us_ofac_sdn,2026-06-19
MASS COM GROUP GENERAL TRADING AND CONTRACTING COMPANY WLL,组织,US-TERR,制裁,别名: Mass Com Group Gen. Trad. & Cont. Co. WLL; MASS COM GROUP FOR GENERAL TRADING; Mass Com Group for General Trading and Contracting,kw,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48310,us_ofac_sdn,2026-06-19
Proteh Co Ltd,组织,US-RUSHAR,制裁,别名: Protekh,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49958,us_ofac_sdn,2026-06-19
SECRET TECHNOLOGIES,组织,US-RUSHAR,制裁,别名: Sikret Tekhnolodzhis,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48741,us_ofac_sdn,2026-06-19
Limited Liability Company Beltrans,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50378,us_ofac_sdn,2026-06-19
GALE,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55701,us_ofac_sdn,2026-06-19
NPF VTB PENSION FUND JOINT STOCK COMPANY,组织,US-UKRRUS-REL,制裁,"别名: NONPROFIT ORGANIZATION NON-STATE PENSION FUND VTB PENSION FUND; NON-STATE PENSION FUND VTB PENSION FUND, JSC; AKTSIONERNOE OBSHCHESTVO NEGOSUDARSTVENNY PENSIONNY FOND VTB PENSIONNY FOND",ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18734,us_ofac_sdn,2026-06-19
AL-SHABAAB,组织,US-TERR,制裁,别名: HARAKAT SHABAB AL-MUJAHIDIN; AL-SHABAAB AL-ISLAMIYA; HARAKATUL-SHABAAB AL MUJAAHIDIIN,so,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10761,us_ofac_sdn,2026-06-19
"TECNOLOGIA DIGITAL Y SERVICIOS, S.A. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10643,us_ofac_sdn,2026-06-19
Mohammad Fayez BARAKAT,个人,US-TERR,制裁,,py,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10050,us_ofac_sdn,2026-06-19
SYMI SHIPPING LIMITED,组织,US-RUSHAR,制裁,,lr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52332,us_ofac_sdn,2026-06-19
SUPERIOR,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15090,us_ofac_sdn,2026-06-19
PUBLIC JOINT STOCK COMPANY KB VOSTOCHNY,组织,US-RUSHAR,制裁,别名: PJSC KB VOSTOCHNY; Vostochny Commercial Bank PJSC,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34767,us_ofac_sdn,2026-06-19
BATTERY SERVICE LIMITED LIABILITY COMPANY,组织,US-RUSHAR,制裁,别名: Betteri Servis,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47471,us_ofac_sdn,2026-06-19
Tisa Kish,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25897,us_ofac_sdn,2026-06-19
Eddie Aleong,个人,US-TERR,制裁,别名: Ishmael Mohammed; Ishmail Muhammad; Isma'il 'Ali Yong,tt,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25062,us_ofac_sdn,2026-06-19
Вадим Фирдависович Валиахметов,个人,US-CYB,制裁,别名: Vadim Valiakhmetov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44908,us_ofac_sdn,2026-06-19
GOLDEN FISH S.A.L. (OFFSHORE),组织,US-TERR,制裁,,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23669,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY GAAN CORPORATION,组织,US-RUSHAR,制裁,别名: Korporatsiya Gaan,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46652,us_ofac_sdn,2026-06-19
Samaria Holdings Limited,组织,US-GLOMAG,制裁,,gb; ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52067,us_ofac_sdn,2026-06-19
"Felixtapia, S.C. de R.L. de C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21576,us_ofac_sdn,2026-06-19
"WUHAN SHUOKANG BIOLOGICAL TECHNOLOGY CO., LTD",组织,US-NARCO,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41299,us_ofac_sdn,2026-06-19
VAST MARINE INC,组织,US-IRAN,制裁,别名: Vast Marine Incorporated,lr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57004,us_ofac_sdn,2026-06-19
NEGH,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55638,us_ofac_sdn,2026-06-19
MARIA,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46773,us_ofac_sdn,2026-06-19
Ilya Anatolyevich Markov,个人,US-RUSHAR,制裁,别名: Ilya Anatolevich Markov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36368,us_ofac_sdn,2026-06-19
Alexander Yurovich Pshenichnyy,个人,US-TERR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56719,us_ofac_sdn,2026-06-19
"FINANCIAL CORPORATION FINCORP, C.A.",组织,US-NARCO,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23902,us_ofac_sdn,2026-06-19
TIVA KARA CO. LTD.,组织,US-NON-PROLIF,制裁,别名: TIVA KARA GROUP,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16525,us_ofac_sdn,2026-06-19
ZHI XU INVESTMENT CO. LTD.,组织,US-TCO,制裁,,kh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55858,us_ofac_sdn,2026-06-19
ONBOARD SHIP MANAGEMENT LIMITED,组织,US-IRAN,制裁,,hk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57468,us_ofac_sdn,2026-06-19
Basheer Abdulkadhim Alwan al-Shabbani,个人,US-TERR,制裁,别名: Basheer Shabban; Basheer Alshabbani; Bashir Abd al Kazim Alwan al-Shabani,iq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47168,us_ofac_sdn,2026-06-19
Sepahan Cement Rahnavard Products Transportation,组织,US-IRAN,制裁,别名: Haml Va Naghl Kalahaye Rahnavard Siman Sepahan,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25920,us_ofac_sdn,2026-06-19
"INMOBILIARIA INTEGRAL DEL PUERTO, S.A. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54394,us_ofac_sdn,2026-06-19
Joint Stock Company Meteor Plant,组织,US-RUSHAR,制裁,别名: AO Zavod Meteor; Meteor Plant JSC,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37781,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY ORBITA CAPITAL PARTNERS,组织,US-RUSHAR,制裁,别名: Orbita Kapital Partnerz,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47254,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY STUDIYA PIKSADZHIO,组织,US-RUSHAR,制裁,别名: Studio Pixagio; Studia Pixagio,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50428,us_ofac_sdn,2026-06-19
Dongguan Yuze Machining Tools Company Limited,组织,US-TERR,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49371,us_ofac_sdn,2026-06-19
Mikhail Pavlovich Matveev,个人,US-CYB,制裁,别名: Mihail Pavlovich Matveev; Mikhail P Matveyev,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41336,us_ofac_sdn,2026-06-19
"KARST, OOO",组织,US-UKRRUS-REL,制裁,别名: CONSTRUCTION HOLDING COMPANY OLD CITY - KARST; OBSHCESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KARST,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21038,us_ofac_sdn,2026-06-19
Dena Airways,组织,US-IRAN,制裁,别名: Dena Airlines,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24529,us_ofac_sdn,2026-06-19
Target Electronics,组织,US-RUSHAR,制裁,别名: Target Elektroniks,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=42004,us_ofac_sdn,2026-06-19
POUYA CONTROL,组织,US-IRAN,制裁,别名: TEJERAT GOSTAR NIKAN IRANIAN COMPANY; NAM-AVARAN-E POUYA CONTROL,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15605,us_ofac_sdn,2026-06-19
State Authority for Military Industry of the Republic of Belarus,组织,US-BRUS,制裁,别名: State Military-Industrial Committee of Belarus; Dziarzauny vajenna-pramyslovy kamitet; Goskomvoyenprom,by,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34778,us_ofac_sdn,2026-06-19
EMPRESA DE TURISMO NACIONAL Y INTERNACIONAL,组织,US-CUBA,制裁,别名: CUBATUR,ar,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=758,us_ofac_sdn,2026-06-19
"GRANATURA, S. DE P.R. DE R.L. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25978,us_ofac_sdn,2026-06-19
BOSQUE DE SANTA TERESITA LTDA.,组织,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11783,us_ofac_sdn,2026-06-19
"CRIMSON BLUE TRADING CO., LIMITED",组织,US-IRAN,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55717,us_ofac_sdn,2026-06-19
Nice Gift Limited,组织,US-IRAN,制裁,,vg; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57448,us_ofac_sdn,2026-06-19
Gustavo Adolfo ALEJOS CAMBARA,个人,US-GLOMAG,制裁,别名: Gustavo ALEJOS CAMBARA,gt,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=31751,us_ofac_sdn,2026-06-19
Azzahra Establishment for Commerce and Agencies,组织,US-TERR,制裁,别名: Azzahra Enterprise for Trading and Agencies; Al Zahraa Establishment for Trade and Agencies,ye,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54482,us_ofac_sdn,2026-06-19
"HACIENDA CIEN ANOS DE TIJUANA, S. DE R.L. DE C.V.",组织,US-NARCO,制裁,"别名: LA HACIENDA DE TIJUANA, S. DE R.L. DE C.V.; COCINA ANTIGUA, S. DE R.L. DE C.V.",mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10649,us_ofac_sdn,2026-06-19
Stalingrad,船只,US-UKRRUS-REL,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21118,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY KAMCHATSKAYA GORNAYA KOMPANIYA,组织,US-RUSHAR,制裁,别名: OOO Kamchatskaia Gornaia Kompaniia,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47837,us_ofac_sdn,2026-06-19
NESHAT,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25311,us_ofac_sdn,2026-06-19
LLC ABZ BELYI RAST,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46034,us_ofac_sdn,2026-06-19
Eduard A IOFFE,个人,US-UKRRUS-REL,制裁,别名: Eduard IOFFE,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18657,us_ofac_sdn,2026-06-19
Vpower Finance Security Hong Kong Limited,组织,US-RUSHAR,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49166,us_ofac_sdn,2026-06-19
GREEN ISLAND S.A.,组织,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8738,us_ofac_sdn,2026-06-19
Abelardo Jimenez Gonzalez,个人,US-GLOMAG,制裁,别名: Roberto Abelardo Jimenez Gonzalez,cu,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=33051,us_ofac_sdn,2026-06-19
NOBLEFU COMPANY LIMITED,组织,US-RUSHAR,制裁,,mh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52314,us_ofac_sdn,2026-06-19
Azerbaijan Construction,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25890,us_ofac_sdn,2026-06-19
"CIRCULO REPRESENTACIONES INTERNACIONALES, S. DE R.L. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21089,us_ofac_sdn,2026-06-19
Tose-e Melli Investment Company,组织,US-IRAN,制裁,别名: National Development Investment Company; Tosee Melli Investment Company,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25425,us_ofac_sdn,2026-06-19
QUDS RAZAVI HOUSING AND CONSTRUCTION CO.,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=30844,us_ofac_sdn,2026-06-19
